time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-11-04T05:07:03.910Z,35.3891667,-118.2745,8.37,1.25,ml,18,96,0.1544,0.14,ci,ci38348824,2018-11-04T15:51:29.837Z,"30km SE of Bodfish, CA",earthquake,0.26,1.1,0.234,22,reviewed,ci,ci
2018-11-04T05:01:40.500Z,32.9356667,-116.2765,7,1.13,ml,32,87,0.1301,0.19,ci,ci38348816,2018-11-04T15:51:54.870Z,"27km SSW of Ocotillo Wells, CA",earthquake,0.27,1.18,0.168,26,reviewed,ci,ci
2018-11-04T04:51:38.500Z,19.4046669,-155.2788391,0.4,1.87,ml,19,50,0.01047,0.14,hv,hv70672871,2018-11-04T04:57:37.730Z,"5km SW of Volcano, Hawaii",earthquake,0.17,0.25,0.27,13,automatic,hv,hv
2018-11-04T04:51:38.460Z,19.4051667,-155.2831667,0.39,1.9,ml,17,59,0.01246,0.07,hv,hv70672861,2018-11-06T00:07:47.300Z,"5km WSW of Volcano, Hawaii",earthquake,0.13,0.2,0.141,13,reviewed,hv,hv
2018-11-04T04:23:09.473Z,36.694,-115.4842,14.3,1.1,ml,10,167.1,0.324,0.1609,nn,nn00664175,2018-11-04T16:41:04.394Z,"62km NW of Nellis Air Force Base, Nevada",earthquake,,6.5,1.07,2,reviewed,nn,nn
2018-11-04T04:10:34.957Z,63.2059,-150.3652,113,2,ml,,,,0.55,ak,ak20321957,2018-11-04T04:17:06.556Z,"73km WSW of Cantwell, Alaska",earthquake,,1.8,,,automatic,ak,ak
2018-11-04T04:02:11.300Z,34.1213333,-116.8726667,12.7,1.66,ml,83,28,0.1014,0.15,ci,ci38348776,2018-11-05T18:50:36.110Z,"14km SSE of Big Bear Lake, CA",earthquake,0.13,0.35,0.133,69,reviewed,ci,ci
2018-11-04T03:49:14.580Z,19.3893337,-154.9536591,0.03,1.72,md,16,193,0.0651,0.31,hv,hv70672776,2018-11-04T03:52:32.970Z,"9km SSW of Leilani Estates, Hawaii",earthquake,0.98,0.46,0.07,12,automatic,hv,hv
2018-11-04T03:49:01.870Z,19.5138333,-155.6606667,4.52,2.43,ml,34,70,0.0314,0.12,hv,hv70672771,2018-11-05T22:08:08.300Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.34,0.59,0.2,23,reviewed,hv,hv
2018-11-04T03:30:41.851Z,60.1466,-139.4946,0,1.6,ml,,,,0.88,ak,ak20321949,2018-11-04T03:35:12.437Z,"68km N of Yakutat, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-11-04T03:26:46.650Z,18.0271,-67.1656,5,1.65,md,4,271,0.0597,0.14,pr,pr2018308003,2018-11-04T09:11:52.789Z,"0km E of Boqueron, Puerto Rico",earthquake,1.65,0.48,0.05,3,reviewed,pr,pr
2018-11-04T03:16:17.650Z,37.0562,-115.1017,12.4,1.1,ml,13,158.38,0.352,0.54,nn,nn00664119,2018-11-04T03:17:40.758Z,"34km S of Alamo, Nevada",earthquake,,13.2,,,automatic,nn,nn
2018-11-04T03:12:45.310Z,37.5332,20.5951,10,4.9,mb,,69,2.02,1.42,us,us2000i6kw,2018-11-05T06:46:59.741Z,"29km SW of Mouzaki, Greece",earthquake,6.4,1.9,0.063,78,reviewed,us,us
2018-11-04T03:04:31.670Z,37.2147,20.6999,10,4.6,mb,,102,2.217,1.32,us,us2000i6ks,2018-11-04T03:25:37.040Z,"56km SSW of Lithakia, Greece",earthquake,5.7,1.9,0.1,30,reviewed,us,us
2018-11-04T03:00:56.830Z,40.4065,-122.0095,11.04,1.84,md,25,47,0.15,0.14,nc,nc73106241,2018-11-07T01:48:02.398Z,"12km W of Manton, CA",earthquake,0.28,1.01,0.123,27,reviewed,nc,nc
2018-11-04T03:00:08.350Z,28.9604,-97.9084,14.28,2.8,ml,,104,0.136,0.75,us,us2000i6kn,2018-11-08T21:30:40.938Z,"8km N of Karnes City, Texas",earthquake,3.7,7.3,0.181,4,reviewed,us,us
2018-11-04T02:40:32.790Z,19.283,-68.2985,26,3.12,md,3,239,1.7445,0.31,pr,pr2018308002,2018-11-04T06:13:16.096Z,"78km N of Punta Cana, Dominican Republic",earthquake,4.35,26.17,0.04,3,reviewed,pr,pr
2018-11-04T02:16:12.080Z,36.0268333,-117.8213333,1.31,1.25,ml,28,50,0.04539,0.15,ci,ci38348720,2018-11-05T18:06:28.732Z,"12km E of Coso Junction, CA",earthquake,0.15,0.19,0.233,14,reviewed,ci,ci
2018-11-04T02:14:22.095Z,59.7308,-152.7302,60.4,2.2,ml,,,,1.07,ak,ak20321611,2018-11-04T02:19:10.163Z,"50km W of Anchor Point, Alaska",earthquake,,1.2,,,automatic,ak,ak
2018-11-04T02:10:44.120Z,35.7668,-97.9442,3.58,2.3,mb_lg,,50,0.19,0.3,us,us2000i6kd,2018-11-05T14:17:58.639Z,"5km NNE of Okarche, Oklahoma",earthquake,1,4.3,0.142,13,reviewed,us,us
2018-11-04T02:05:45.590Z,34.139,-117.769,3.07,1.66,ml,63,24,0.03117,0.18,ci,ci38348712,2018-11-07T21:59:09.800Z,"4km N of La Verne, CA",earthquake,0.14,0.25,0.154,21,reviewed,ci,ci
2018-11-04T01:44:44.910Z,18.0186,-67.1765,6,2.47,md,19,211,0.068,0.13,pr,pr2018308000,2018-11-07T22:18:23.040Z,"1km SW of Boqueron, Puerto Rico",earthquake,0.59,0.36,0.31,19,reviewed,pr,pr
2018-11-04T01:38:43.497Z,39.2294,-120.088,6.9,1.6,ml,25,55.73,0.037,0.1987,nn,nn00664111,2018-11-08T18:40:21.770Z,"3km WSW of Tahoe Vista, California",earthquake,,0.9,0.31,11,reviewed,nn,nn
2018-11-04T01:29:36.900Z,19.2366,-66.3416,28,2.92,md,7,305,0.9808,0.41,pr,pr2018308001,2018-11-07T22:06:16.040Z,"85km N of Brenas, Puerto Rico",earthquake,2.72,25.89,0.18,4,reviewed,pr,pr
2018-11-04T01:18:06.030Z,-4.5959,130.6736,76.42,4.4,mb,,123,2.29,0.65,us,us2000i6k6,2018-11-04T01:40:35.040Z,"239km SE of Amahai, Indonesia",earthquake,7,10.2,0.149,13,reviewed,us,us
2018-11-04T01:10:25.766Z,40.3151,-119.688,0.9,1.9,ml,15,133.06,0.385,0.2094,nn,nn00664106,2018-11-04T04:12:04.339Z,"39km SW of Gerlach-Empire, Nevada",earthquake,,2.6,0.25,7,reviewed,nn,nn
2018-11-04T01:01:14.070Z,19.161,-155.476,32.76,1.76,md,47,113,0.01425,0.1,hv,hv70672571,2018-11-04T01:33:34.760Z,"4km S of Pahala, Hawaii",earthquake,0.53,0.66,0.052,22,reviewed,hv,hv
2018-11-04T00:53:33.364Z,65.0672,-148.6709,6.7,1.2,ml,,,,0.46,ak,ak20321268,2018-11-04T01:04:38.843Z,"39km NW of Ester, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-11-03T23:58:51.467Z,61.0219,-150.5211,46,1.7,ml,,,,0.41,ak,ak20321267,2018-11-04T00:01:23.448Z,"39km WSW of Anchorage, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-11-03T23:55:50.739Z,40.2783,-119.7093,8,1.3,ml,10,266.5,0.346,0.2013,nn,nn00664104,2018-11-05T15:17:57.128Z,"43km SW of Gerlach-Empire, Nevada",earthquake,,6.1,0.35,5,reviewed,nn,nn
2018-11-03T23:27:24.590Z,18.2893,-67.875,121,3.27,md,4,335,0.8902,0.36,pr,pr2018307009,2018-11-04T06:09:23.415Z,"64km ESE of Punta Cana, Dominican Republic",earthquake,8.62,7.1,0.04,2,reviewed,pr,pr
2018-11-03T22:58:15.369Z,59.8006,-153.1268,108.5,2.4,ml,,,,0.41,ak,ak20321125,2018-11-03T23:05:12.249Z,"72km W of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-11-03T22:53:15.980Z,38.824501,-122.8536682,2.15,1.04,md,15,64,0.003938,0.03,nc,nc73106206,2018-11-03T22:54:50.280Z,"10km WNW of The Geysers, CA",earthquake,0.29,0.6,,1,automatic,nc,nc
2018-11-03T22:52:35.420Z,38.8261681,-122.856163,1.24,1.17,md,14,77,0.01689,0.07,nc,nc73106201,2018-11-04T02:16:03.365Z,"10km WNW of The Geysers, CA",earthquake,0.25,0.51,0.06,5,automatic,nc,nc
2018-11-03T22:51:04.350Z,38.8231659,-122.8546677,2.32,1.04,md,11,140,0.0047,0.03,nc,nc73106196,2018-11-03T22:52:40.832Z,"10km WNW of The Geysers, CA",earthquake,0.38,0.79,,1,automatic,nc,nc
2018-11-03T22:21:43.480Z,-19.6604,-179.959,520.18,4.6,mb,,46,2.679,1.31,us,us2000i6iw,2018-11-03T22:43:17.040Z,"171km NW of Ndoi Island, Fiji",earthquake,6.7,6.4,0.041,176,reviewed,us,us
2018-11-03T22:14:47.170Z,18.6043,-64.6435,29,2.97,md,14,338,1.2909,0.46,pr,pr2018307008,2018-11-04T06:37:49.308Z,"29km NNE of Charlotte Amalie, U.S. Virgin Islands",earthquake,4.03,27.94,0.39,13,reviewed,pr,pr
2018-11-03T22:14:24.920Z,-2.9468,119.4081,10,4.4,mb,,115,2.082,0.64,us,us2000i6ip,2018-11-03T22:31:41.040Z,"3km E of Mamasa, Indonesia",earthquake,5.8,1.9,0.13,17,reviewed,us,us
2018-11-03T22:09:40.170Z,42.1841667,-111.2548333,2.69,1.05,ml,7,110,0.2264,0.06,uu,uu60303412,2018-11-08T21:16:17.250Z,"12km ESE of Paris, Idaho",earthquake,0.43,3.18,0.325,2,reviewed,uu,uu
2018-11-03T21:58:34.360Z,36.1971667,-120.2851667,-0.75,1.61,md,20,271,0.1544,0.07,nc,nc73106171,2018-11-06T23:18:02.330Z,"9km NE of Coalinga, CA",earthquake,1.88,1.01,0.071,5,reviewed,nc,nc
2018-11-03T21:57:32.370Z,36.2238333,-120.274,9.18,1.49,md,18,307,0.136,0.04,nc,nc73106176,2018-11-06T23:06:03.334Z,"12km NE of Coalinga, CA",earthquake,0.85,2.02,0.15,7,reviewed,nc,nc
2018-11-03T21:56:20.979Z,60.2629,-152.5224,107.6,2.4,ml,,,,0.86,ak,ak20321110,2018-11-03T22:01:28.396Z,"27km SSE of Redoubt Volcano, Alaska",earthquake,,1.1,,,automatic,ak,ak
2018-11-03T21:39:12.850Z,-2.9603,119.4636,10,4.7,mb,,109,2.06,0.71,us,us2000i6id,2018-11-03T21:58:31.040Z,"9km ESE of Mamasa, Indonesia",earthquake,6,1.8,0.153,13,reviewed,us,us
2018-11-03T21:36:21.080Z,40.2076,77.5934,10,4.9,mww,,64,1.729,0.89,us,us2000i6ia,2018-11-03T21:51:29.040Z,"139km ENE of Arzak, China",earthquake,6,1.8,0.078,16,reviewed,us,us
2018-11-03T21:34:58.413Z,60.2769,-152.1741,80.9,2.1,ml,,,,0.31,ak,ak20320768,2018-11-03T21:39:32.853Z,"39km SE of Redoubt Volcano, Alaska",earthquake,,1.6,,,automatic,ak,ak
2018-11-03T21:21:59.810Z,8.5472,126.8737,10,4.6,mb,,104,1.949,0.79,us,us2000i6il,2018-11-04T04:16:07.040Z,"62km ENE of Hinatuan, Philippines",earthquake,8.2,1.6,0.101,29,reviewed,us,us
2018-11-03T21:18:55.660Z,19.3905,-155.1085,0.36,1.01,md,18,90,0.00266,0.14,hv,hv70672336,2018-11-03T23:13:52.150Z,"13km SSW of Fern Acres, Hawaii",earthquake,0.35,0.11,0.002,5,reviewed,hv,hv
2018-11-03T20:48:08.166Z,64.9778,-147.4438,0,1.4,ml,,,,0.79,ak,ak20320765,2018-11-03T20:53:01.889Z,"20km NE of Fairbanks, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-11-03T20:36:19.520Z,33.711,-116.8166667,14.37,0.96,ml,34,73,0.08486,0.19,ci,ci38348472,2018-11-04T15:54:28.255Z,"8km ESE of Valle Vista, CA",earthquake,0.26,0.4,0.173,31,reviewed,ci,ci
2018-11-03T20:03:36.020Z,-39.4832,-178.7962,6.19,5,mb,,219,2.973,0.56,us,us2000i6he,2018-11-03T20:21:46.040Z,"291km ESE of Gisborne, New Zealand",earthquake,13.1,8.7,0.115,24,reviewed,us,us
2018-11-03T19:47:34.712Z,60.6118,-151.8203,74.5,1.5,ml,,,,0.34,ak,ak20320435,2018-11-03T19:50:57.604Z,"30km WSW of Nikiski, Alaska",earthquake,,1,,,automatic,ak,ak
2018-11-03T19:41:10.170Z,-7.2843,129.15,135.78,4,mb,,73,2.24,0.91,us,us2000i6h7,2018-11-04T03:47:41.040Z,"250km WNW of Saumlaki, Indonesia",earthquake,7.1,9.6,0.157,11,reviewed,us,us
2018-11-03T19:40:00.890Z,33.4875,-116.7963333,2.22,1.43,ml,51,34,0.02503,0.21,ci,ci38348440,2018-11-04T15:55:16.040Z,"8km NE of Aguanga, CA",earthquake,0.2,0.34,0.124,27,reviewed,ci,ci
2018-11-03T19:26:52.930Z,17.9245,-67.3733,147,2.93,md,6,322,0.2761,0.31,pr,pr2018307007,2018-11-04T06:17:06.254Z,"20km WSW of Pole Ojea, Puerto Rico",earthquake,5.56,1.8,0.34,2,reviewed,pr,pr
2018-11-03T19:23:49.431Z,69.6124,-144.6204,15.7,3.3,ml,,,,0.75,ak,ak20320427,2018-11-04T01:38:06.040Z,"69km SW of Kaktovik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-11-03T19:13:47.081Z,62.5761,-149.8035,59.6,1.8,ml,,,,0.64,ak,ak20320423,2018-11-03T19:21:19.659Z,"32km NNE of Talkeetna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-11-03T19:06:24.130Z,36.6671667,-121.2963333,5.99,1.64,md,29,65,0.05809,0.08,nc,nc73106131,2018-11-06T02:01:03.301Z,"14km S of Tres Pinos, CA",earthquake,0.23,0.54,0.214,26,reviewed,nc,nc
2018-11-03T19:04:30.260Z,19.1623333,-155.4756667,33.4,1.75,md,46,107,0.01454,0.1,hv,hv70672191,2018-11-03T22:46:34.790Z,"4km S of Pahala, Hawaii",earthquake,0.55,0.72,0.041,19,reviewed,hv,hv
2018-11-03T19:00:48.174Z,40.2973,-119.7111,6.2,1.4,ml,11,141.45,0.364,0.2177,nn,nn00664085,2018-11-04T02:05:55.651Z,"42km SW of Gerlach-Empire, Nevada",earthquake,,7.2,0.34,6,reviewed,nn,nn
2018-11-03T18:56:29.410Z,19.1591667,-155.4733333,32.39,1.72,md,35,117,0.01124,0.1,hv,hv70672181,2018-11-03T22:02:39.330Z,"5km S of Pahala, Hawaii",earthquake,0.61,0.97,0.039,18,reviewed,hv,hv
2018-11-03T18:54:34.410Z,34.2563333,-118.4191667,8.54,1.58,ml,33,45,0.05594,0.18,ci,ci38348392,2018-11-07T22:24:24.960Z,"3km SSE of San Fernando, CA",earthquake,0.25,0.51,0.172,20,reviewed,ci,ci
2018-11-03T18:42:41.177Z,40.2989,-119.7239,4.9,1.7,ml,18,141.37,0.363,0.259,nn,nn00664079,2018-11-04T02:05:50.839Z,"42km SW of Gerlach-Empire, Nevada",earthquake,,4.8,0.21,7,reviewed,nn,nn
2018-11-03T18:00:21.645Z,64.5008,-153.2362,1.6,1.8,ml,,,,0.5,ak,ak20320411,2018-11-03T18:08:23.848Z,"92km SW of Tanana, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-11-03T17:52:25.935Z,64.4991,-153.2243,3.2,2.9,ml,,,,0.93,ak,ak20320401,2018-11-06T17:16:47.040Z,"92km SW of Tanana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-03T17:51:44.725Z,59.8327,-153.6486,145.2,2,ml,,,,0.75,ak,ak20320409,2018-11-03T18:46:52.118Z,"71km E of Old Iliamna, Alaska",earthquake,,3.2,,,reviewed,ak,ak
2018-11-03T17:42:51.790Z,33.6774,34.917,31.07,4.1,mb,,131,1.698,0.99,us,us2000i6lt,2018-11-07T05:01:14.957Z,"43km WNW of Sidon, Lebanon",earthquake,5.9,3.7,0.213,6,reviewed,us,us
2018-11-03T17:13:42.980Z,33.4893333,-116.788,4.68,1.13,ml,49,34,0.02519,0.21,ci,ci38348312,2018-11-04T15:56:08.374Z,"9km NE of Aguanga, CA",earthquake,0.21,0.49,0.171,27,reviewed,ci,ci
2018-11-03T17:02:08.570Z,19.4034996,-155.2813263,0.15,1.8,md,20,35,0.01086,0.11,hv,hv70672071,2018-11-03T17:05:13.900Z,"5km WSW of Volcano, Hawaii",earthquake,0.14,0.18,0.37,18,automatic,hv,hv
2018-11-03T16:34:07.510Z,63.0719,-150.4671,29.4,1.9,ml,,,,1.87,ak,ak20320068,2018-11-03T16:39:28.312Z,"84km WSW of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-11-03T16:20:28.920Z,36.6843333,-121.3143333,4.84,2.82,md,57,53,0.07332,0.07,nc,nc73106096,2018-11-06T04:14:02.642Z,"12km S of Tres Pinos, CA",earthquake,0.13,0.58,0.17,91,reviewed,nc,nc
2018-11-03T16:17:03.148Z,40.297,-119.7115,6.2,1.5,ml,10,151.16,0.363,0.204,nn,nn00664069,2018-11-04T02:05:39.947Z,"42km SW of Gerlach-Empire, Nevada",earthquake,,4,0.24,6,reviewed,nn,nn
2018-11-03T16:15:42.855Z,40.2986,-119.7075,0,1.7,ml,13,141.58,0.517,0.2041,nn,nn00664064,2018-11-04T02:05:33.382Z,"41km SW of Gerlach-Empire, Nevada",earthquake,,0,0.08,7,reviewed,nn,nn
2018-11-03T16:14:48.226Z,40.2813,-119.7202,0,1.5,ml,9,140.39,0.513,0.1278,nn,nn00664067,2018-11-04T02:05:35.233Z,"44km SW of Gerlach-Empire, Nevada",earthquake,,0,0.15,5,reviewed,nn,nn
2018-11-03T16:03:31.840Z,36.6716667,-121.2968333,4.34,2.06,md,47,66,0.06235,0.07,nc,nc73106091,2018-11-06T01:29:03.324Z,"13km S of Tres Pinos, CA",earthquake,0.13,0.6,0.23,51,reviewed,nc,nc
2018-11-03T15:58:33.190Z,-3.8056,101.7751,51.13,5.2,mww,,110,3.054,1.1,us,us2000i6f4,2018-11-03T17:33:56.104Z,"54km W of Bengkulu, Indonesia",earthquake,7.2,5.9,0.073,18,reviewed,us,us
2018-11-03T15:53:00.180Z,18.1295,-66.9231,28,1.56,md,5,117,0.1692,0.11,pr,pr2018307006,2018-11-03T19:49:45.650Z,"6km NE of Sabana Grande, Puerto Rico",earthquake,0.69,1.58,0.29,5,reviewed,pr,pr
2018-11-03T15:41:09.460Z,36.6546667,-121.27,1.8,1.57,md,24,105,0.05659,0.06,nc,nc73106081,2018-11-06T01:43:03.201Z,"16km SSE of Tres Pinos, CA",earthquake,0.21,0.86,0.249,24,reviewed,nc,nc
2018-11-03T15:25:42.338Z,66.4089,-147.8947,5,2.8,ml,,,,0.99,ak,ak20319732,2018-11-03T16:36:48.040Z,"118km W of Fort Yukon, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-11-03T15:23:46.549Z,37.9328,-118.6296,7.9,1.7,ml,10,104.24,0.077,0.195,nn,nn00664093,2018-11-04T02:06:06.535Z,"43km NE of Mammoth Lakes, California",earthquake,,4.2,1.16,2,reviewed,nn,nn
2018-11-03T15:19:13.778Z,61.6884,-141.8167,4,1.7,ml,,,,0.41,ak,ak20319728,2018-11-03T15:25:14.468Z,"140km E of Chitina, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-03T14:50:15.020Z,40.297,-124.4356667,7.35,2.64,md,21,255,0.1166,0.17,nc,nc73106061,2018-11-07T23:26:02.335Z,"13km WSW of Petrolia, CA",earthquake,1.33,0.66,0.264,35,reviewed,nc,nc
2018-11-03T14:29:38.322Z,64.6129,-149.5938,25.4,1.4,ml,,,,0.37,ak,ak20319406,2018-11-03T14:36:42.616Z,"23km W of North Nenana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-11-03T14:20:49.430Z,33.8873333,-117.8221667,8.96,1.1,ml,40,137,0.04352,0.21,ci,ci38348104,2018-11-05T20:14:13.352Z,"1km W of Yorba Linda, CA",earthquake,0.3,0.52,0.107,16,reviewed,ci,ci
2018-11-03T14:08:58.240Z,45.921,-122.274666666667,14.43,1.01,ml,10,238,,0.11,uw,uw61502321,2018-11-06T18:44:12.760Z,"11km ENE of Yacolt, Washington",earthquake,0.72,1.15,0.0939386216045239,9,reviewed,uw,uw
2018-11-03T14:03:45.130Z,44.273,-114.9508333,0.1,1.37,ml,6,111,0.809,0.25,mb,mb80319774,2018-11-07T18:00:54.490Z,"62km WSW of Challis, Idaho",earthquake,0.78,5.71,0.223,5,reviewed,mb,mb
2018-11-03T14:03:15.570Z,36.6558333,-121.2748333,4.55,1.29,md,22,105,0.05514,0.07,nc,nc73106036,2018-11-06T03:09:03.253Z,"16km SSE of Tres Pinos, CA",earthquake,0.32,1.09,0.303,19,reviewed,nc,nc
2018-11-03T13:24:41.700Z,-9.8751,109.678,55.06,4.3,mb,,132,2.121,0.93,us,us2000i6ef,2018-11-03T16:30:36.040Z,"223km SSW of Bambanglipuro, Indonesia",earthquake,12.1,5.2,0.126,18,reviewed,us,us
2018-11-03T13:22:46.440Z,36.6726667,-121.2988333,4.17,2,md,48,65,0.06298,0.06,nc,nc73106021,2018-11-06T01:07:04.072Z,"13km S of Tres Pinos, CA",earthquake,0.14,0.64,0.22,52,reviewed,nc,nc
2018-11-03T12:57:23.130Z,-31.5827,58.29,10,4.8,mb,,67,10.618,0.79,us,us2000i6eg,2018-11-03T13:51:52.040Z,"Southwest Indian Ridge",earthquake,12,1.8,0.1,31,reviewed,us,us
2018-11-03T12:50:56.400Z,36.049,-120.8806667,5.52,1.25,md,13,70,0.02508,0.06,nc,nc73106016,2018-11-06T22:43:02.588Z,"4km NE of San Ardo, CA",earthquake,0.27,0.38,0.275,8,reviewed,nc,nc
2018-11-03T12:47:38.110Z,37.0216667,-112.3931667,20.79,1.72,ml,6,164,0.1126,0.09,uu,uu60303392,2018-11-05T17:17:13.950Z,"12km ESE of Kanab, Utah",earthquake,0.42,0.86,0.076,2,reviewed,uu,uu
2018-11-03T12:38:38.530Z,44.2735,-114.9446667,2.84,2.16,ml,7,101,0.808,0.15,mb,mb80319729,2018-11-03T14:36:13.760Z,"62km WSW of Challis, Idaho",earthquake,0.54,2.26,0.142,7,reviewed,mb,mb
2018-11-03T12:37:58.005Z,59.8171,-140.837,11.5,2.5,ml,,,,0.82,ak,ak20319085,2018-11-03T12:44:21.507Z,"69km WNW of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-03T12:11:54.970Z,38.8214989,-122.8563309,2.01,1.15,md,19,90,0.006052,0.03,nc,nc73105996,2018-11-03T13:45:05.391Z,"10km WNW of The Geysers, CA",earthquake,0.29,0.37,0.14,4,automatic,nc,nc
2018-11-03T12:10:28.418Z,61.556,-151.533,74.2,2.2,ml,,,,0.54,ak,ak20319078,2018-11-03T12:22:37.116Z,"82km WSW of Willow, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-11-03T11:47:14.460Z,39.3367,-119.0863,8.8,1.1,ml,18,141.97,0.372,0.1787,nn,nn00664058,2018-11-04T02:05:28.964Z,"14km SE of Silver Springs, Nevada",earthquake,,3.5,0.25,7,reviewed,nn,nn
2018-11-03T11:26:30.340Z,19.3155003,-155.2478333,6.32,1.7,md,40,85,0.04052,0.12,hv,hv70671766,2018-11-03T11:29:45.620Z,"12km S of Volcano, Hawaii",earthquake,0.37,0.49,0.18,25,automatic,hv,hv
2018-11-03T11:20:35.636Z,62.0593,-150.8412,53.2,1.8,ml,,,,0.47,ak,ak20318759,2018-11-03T11:25:11.295Z,"48km SW of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-11-03T11:05:12.790Z,38.8363342,-122.7969971,1.82,1.11,md,13,66,0.005594,0.02,nc,nc73105976,2018-11-03T12:23:04.170Z,"7km WNW of Cobb, CA",earthquake,0.3,0.43,0.08,3,automatic,nc,nc
2018-11-03T11:00:23.459Z,62.9367,-150.9804,111.7,1.7,ml,,,,0.92,ak,ak20318756,2018-11-03T11:05:08.783Z,"81km NNW of Talkeetna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2018-11-03T10:55:51.851Z,61.0473,-147.463,0,1.8,ml,,,,1.17,ak,ak20318754,2018-11-03T11:00:45.758Z,"60km W of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-03T10:45:06.620Z,45.8625,-111.3618333,4.86,2.03,ml,22,72,0.306,0.2,mb,mb80319704,2018-11-03T14:31:37.920Z,"2km WNW of Manhattan, Montana",earthquake,0.41,7.76,0.154,12,reviewed,mb,mb
2018-11-03T10:33:48.530Z,18.7365,-68.9323,126,2.69,md,4,182,0.5942,0.1,pr,pr2018307005,2018-11-03T15:33:23.951Z,"11km ESE of Santa Cruz de El Seibo, Dominican Republic",earthquake,8.77,0.97,0.28,4,reviewed,pr,pr
2018-11-03T10:23:02.990Z,19.3171673,-155.2005005,1.38,1.9,ml,52,123,0.0424,0.24,hv,hv70671661,2018-11-03T10:28:47.850Z,"13km SSE of Volcano, Hawaii",earthquake,0.43,0.46,0.24,10,automatic,hv,hv
2018-11-03T10:19:47.070Z,34.2065,-117.6716667,9.01,1,ml,50,56,0.01888,0.17,ci,ci38347920,2018-11-05T16:59:54.247Z,"12km N of Upland, CA",earthquake,0.19,0.28,0.164,21,reviewed,ci,ci
2018-11-03T10:17:43.820Z,45.859,-111.349,5.71,2.37,ml,24,74,0.047,0.2,mb,mb80319699,2018-11-03T14:22:57.140Z,"1km WNW of Manhattan, Montana",earthquake,0.39,1.43,0.161,13,reviewed,mb,mb
2018-11-03T10:17:21.999Z,61.283,-150.4904,44.6,1.8,ml,,,,0.69,ak,ak20318441,2018-11-03T10:21:01.574Z,"32km WNW of Anchorage, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-11-03T10:15:50.080Z,33.4796667,-116.7883333,4.46,1.34,ml,60,38,0.03413,0.21,ci,ci38347912,2018-11-03T14:19:30.500Z,"8km ENE of Aguanga, CA",earthquake,0.18,0.46,0.137,26,reviewed,ci,ci
2018-11-03T10:08:25.063Z,61.1554,-147.0881,2.2,2.7,ml,,,,0.66,ak,ak20318431,2018-11-03T10:50:47.040Z,"39km W of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-11-03T09:56:59.570Z,59.045,-154.0501,112.2,2.3,ml,,,,0.63,ak,ak20318428,2018-11-03T10:01:39.514Z,"92km SSE of Old Iliamna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-11-03T09:49:43.910Z,35.9343333,-117.6798333,-1.19,1.61,ml,26,49,0.02747,0.2,ci,ci38347864,2018-11-05T16:49:17.914Z,"20km E of Little Lake, CA",quarry blast,0.32,31.61,0.177,31,reviewed,ci,ci
2018-11-03T09:47:29.960Z,-23.9516,-66.8322,245.06,4.5,mb,,66,1.587,0.6,us,us2000i6ct,2018-11-03T10:25:32.040Z,"59km WNW of San Antonio de los Cobres, Argentina",earthquake,6.8,8.6,0.205,7,reviewed,us,us
2018-11-03T09:43:36.530Z,19.8303333,-155.7616667,36.91,2.01,md,39,170,0.1016,0.11,hv,hv70671616,2018-11-03T21:43:26.670Z,"12km SSE of Waikoloa, Hawaii",earthquake,0.46,0.7,0.098,19,reviewed,hv,hv
2018-11-03T09:37:38.121Z,37.9689,-118.3648,1.1,1.2,ml,14,69.61,0.303,0.1788,nn,nn00664047,2018-11-04T02:05:22.131Z,"64km NE of Mammoth Lakes, California",earthquake,,2.8,0.21,4,reviewed,nn,nn
2018-11-03T09:35:46.650Z,36.6716667,-121.2956667,4.66,2.47,md,58,55,0.06258,0.06,nc,nc73105951,2018-11-06T03:32:03.399Z,"13km S of Tres Pinos, CA",earthquake,0.12,0.51,0.207,76,reviewed,nc,nc
